question_id,ground_truth,baseline_prediction,original_selected_alpha,original_selected_score,spuc_selected_alpha,spuc_selected_score,action_prediction,baseline_correct,spuc_correct,repair,break_case
30116676,4,3,2.0,0.1133887106579634,2.0,0.10964596777236726,4,False,True,True,False
30125702,1,1,1.0,0.0707606965278496,1.0,0.0707606965278493,1,True,True,False,False
30137648,1,1,1.0,0.0667810471243346,1.0,0.06678104712433447,1,True,True,False,False
30119452,2,2,1.0,-0.0095472295890589,1.0,-0.009547229589058022,2,True,True,False,False
30147303,1,1,0.0,0.1186770512316714,0.0,0.11867705123167313,1,True,True,False,False
30143223,1,2,1.0,0.0086269765624355,1.0,0.008626976562436632,2,False,False,False,False
30125326,1,1,0.0,0.109718252634692,0.0,0.10971825263469279,1,True,True,False,False
30151081,2,6,4.0,1553.6907702950978,1.5,36.6267264458657,6,False,False,False,False
30147925,1,1,4.0,0.1688522385605754,4.0,0.1688522385605751,1,True,True,False,False
30158838,2,3,1.0,-0.0598298080928289,1.0,-0.0598298080928228,3,False,False,False,False
30094536,2,3,1.0,0.0531732352924587,1.0,0.05317323529246939,3,False,False,False,False
30124842,3,3,1.0,-0.0154439926572748,1.0,-0.015443992657273928,3,True,True,False,False
30112244,1,1,0.0,0.116305556996244,0.0,0.1163055569962437,1,True,True,False,False
30166578,1,1,4.0,0.1912071632532698,4.0,0.1912071632532692,1,True,True,False,False
30103940,1,1,1.0,0.0985360682512225,1.0,0.09853606825121886,1,True,True,False,False
30126061,1,1,0.0,0.131582139621697,0.0,0.13158213962169812,1,True,True,False,False
30143846,0,2,4.0,1.3666046054152765,2.0,2.9058272092998987,2,False,False,False,False
30160253,2,2,1.0,0.078687188340456,1.0,0.07868718834045671,2,True,True,False,False
30119396,1,1,0.0,0.1400809508404006,0.0,0.14008095084040245,1,True,True,False,False
30094507,3,3,1.0,0.0661448819759736,1.0,0.0661448819759711,3,True,True,False,False
30155633,1,1,4.0,0.2690962457028749,4.0,0.2690962457028746,1,True,True,False,False
30134402,1,1,1.0,0.0891667962922993,1.0,0.0891667962923001,1,True,True,False,False
30121650,0,2,1.0,-0.1403262081662439,1.0,-0.1646795871996264,2,False,False,False,False
30138995,1,1,0.0,0.1329223264660584,0.0,0.13291317319794205,1,True,True,False,False
30106576,6,6,4.0,74.45669279717,2.0,3.633781507552381,6,True,True,False,False
30132030,1,1,1.5,0.2237454080342133,1.5,0.32500772024466557,1,True,True,False,False
30129535,3,4,1.0,0.0760330820016733,1.0,0.07603308200168216,4,False,False,False,False
30155763,1,3,1.5,0.4701521307750727,1.5,0.4701521307750755,3,False,False,False,False
30129697,1,1,4.0,0.1295249965463841,4.0,0.12952499654638508,1,True,True,False,False
30146343,1,1,0.0,0.1188810797375562,0.0,0.11888107973755663,1,True,True,False,False
30159147,1,1,0.0,0.1175364805244315,0.0,0.11753648052443236,1,True,True,False,False
30133630,1,1,0.0,0.1997295034372481,0.0,0.19972950343724907,1,True,True,False,False
30132142,1,1,0.0,0.1353797814931971,0.0,0.13537978149319668,1,True,True,False,False
30129761,1,1,1.5,3.6404126620919546,1.5,2.199407094081804,1,True,True,False,False
30101144,1,1,4.0,0.3388736353673112,4.0,0.3388736353673105,1,True,True,False,False
30130425,1,1,4.0,0.165447041681591,4.0,0.16544704168159063,1,True,True,False,False
30149787,4,4,1.0,-0.0201065891139005,1.0,-0.02010658911389089,4,True,True,False,False
30119189,2,2,1.0,0.07095427642612,1.0,0.07095427642611896,2,True,True,False,False
30139505,1,1,0.0,0.1142170376746833,0.0,0.11421703767468347,1,True,True,False,False
30103201,1,1,1.5,3.459659548514639,1.5,2.744293339988298,1,True,True,False,False
30135736,4,2,1.0,-0.0059394636197444,1.0,-0.005939463619743065,2,False,False,False,False
30156045,2,2,1.0,-0.056387029842981,1.0,-0.05638702984297856,2,True,True,False,False
30149113,1,1,0.0,0.1099605147285696,0.0,0.10995344377640359,1,True,True,False,False
30132522,1,1,4.0,0.1460214798600264,4.0,0.14602147986002803,1,True,True,False,False
30100260,0,0,4.0,32.67185882921008,4.0,0.390294043620659,0,True,True,False,False
30135487,7,5,1.5,0.252542041172679,1.5,0.2525420411726931,6,False,False,False,False
30135546,1,1,0.0,0.1251122400394701,0.0,0.12511224003946886,1,True,True,False,False
30121718,1,1,0.0,0.2140659828223129,0.0,0.21406598282231362,1,True,True,False,False
30152654,1,1,0.0,0.1498693118129064,0.0,0.14986931181290605,1,True,True,False,False
30134524,1,1,4.0,0.2311914999023795,4.0,0.23119149990238114,1,True,True,False,False
30106291,2,2,1.0,-0.0075439704836719,1.0,-0.007543970483673815,2,True,True,False,False
30097492,0,0,4.0,47.38885503884864,4.0,0.4215812321005074,0,True,True,False,False
30156756,3,3,1.0,-0.0003567601931361,1.0,-0.00035676019313406887,3,True,True,False,False
30110602,1,2,1.0,-0.0028812149974195,1.0,-0.0028812149974176225,2,False,False,False,False
30135406,2,2,1.0,0.0816202019335345,1.0,0.0816202019335352,2,True,True,False,False
30154497,2,2,1.0,0.0480228791021741,1.0,0.048022879102175405,2,True,True,False,False
30125708,1,1,0.0,0.227601140752609,0.0,0.21564691810605405,1,True,True,False,False
30095134,2,2,1.0,0.0907537677739853,1.0,0.09075376777398543,2,True,True,False,False
30149679,2,3,1.0,-0.1559836872608697,1.0,-0.15598368726086995,3,False,False,False,False
30165982,1,1,1.5,3.039750631140569,1.5,3.039750631140575,1,True,True,False,False
30106958,2,2,4.0,0.3122617936875992,4.0,0.312261793687601,2,True,True,False,False
30137062,9,9,4.0,6.50777622854878,1.0,-0.5700634808513984,9,True,True,False,False
30157943,0,0,4.0,57.35397410308009,1.5,3.5168141211833936,0,True,True,False,False
30135071,8,8,4.0,6.985938679782884,1.0,-1.3115836403487047,8,True,True,False,False
30131285,1,1,1.0,0.0790275321224817,1.0,0.07902753212248176,1,True,True,False,False
30125588,1,1,1.0,0.0977917289326404,1.0,0.09779172893264129,1,True,True,False,False
30116460,1,1,4.0,0.2077447728301563,4.0,0.20774477283015322,1,True,True,False,False
30106819,2,2,4.0,0.3262365437561036,4.0,0.326236543756104,2,True,True,False,False
30156513,1,1,0.0,0.1899307383877569,0.0,0.18993073838775662,1,True,True,False,False
30150829,1,1,0.0,0.1030538935674501,0.0,0.10305389356744984,1,True,True,False,False
30166927,2,2,4.0,0.1010270617668366,4.0,0.10102706176683877,2,True,True,False,False
30134587,1,2,1.0,0.0340597374399731,1.0,0.034059737439973495,2,False,False,False,False
30156237,1,1,0.0,0.1415722935698365,0.0,0.1415722935698367,1,True,True,False,False
30104816,1,1,1.5,5.175782176561576,1.5,4.389025916004727,1,True,True,False,False
30133501,1,1,1.0,0.0523112968901238,1.0,0.052311296890123184,1,True,True,False,False
30162786,4,3,4.0,198.79565978610896,1.5,25.701099357328932,5,False,False,False,False
30128705,1,1,1.0,0.0906874502740827,1.0,0.09068745027408404,1,True,True,False,False
30133462,1,1,1.0,0.0889417098560909,1.0,0.08894170985609184,1,True,True,False,False
30152563,2,2,1.0,0.0167286245070577,1.0,0.016728624507057525,2,True,True,False,False
30153063,1,1,0.0,0.1967522178124215,0.0,0.19674303389893447,1,True,True,False,False
30094024,0,0,4.0,214.26602819960263,1.5,40.53257572614561,0,True,True,False,False
30155723,1,1,0.0,0.1952949657894212,0.0,0.16730435832103482,1,True,True,False,False
30161597,1,1,1.5,1.2513220619953107,1.5,1.2513220619953158,2,True,False,False,True
30131830,6,6,1.5,0.3791612170439654,1.5,0.36724654101863796,6,True,True,False,False
30150084,1,1,0.0,0.1223406208422658,0.0,0.12234062084226671,1,True,True,False,False
30125679,1,2,4.0,0.5532378986808071,1.5,0.39269784389399265,2,False,False,False,False
30157590,1,1,0.0,0.1422022642396122,0.0,0.14220226423961319,1,True,True,False,False
30138960,1,1,0.0,0.1234826632383992,0.0,0.1234826632383996,1,True,True,False,False
30160687,1,1,0.0,0.1119667711263239,0.0,0.11196677112632411,1,True,True,False,False
30141321,1,1,1.0,0.0858019761817442,1.0,0.08580197618173938,1,True,True,False,False
30121339,2,2,1.0,0.0796554215247296,1.0,0.07965542152473157,2,True,True,False,False
30165685,1,1,4.0,0.205236016274483,4.0,0.20523601627448312,1,True,True,False,False
30120731,1,1,0.0,0.1643533822377033,0.0,0.16435338223770152,1,True,True,False,False
30130343,1,1,0.0,0.1267595686396073,0.0,0.12675956863960788,1,True,True,False,False
30134733,1,1,0.0,0.1259966688816965,0.0,0.12599666888169772,1,True,True,False,False
30161845,2,4,1.0,-1.0377045796127444,2.0,4.450277945203831,4,False,False,False,False
30147996,2,2,4.0,0.1099540253776694,4.0,0.109954025377672,2,True,True,False,False
30115486,1,1,1.0,0.0678892221191106,1.0,0.067889222119111,1,True,True,False,False
30140926,6,6,1.0,0.022148827138757,1.0,0.022148827138757616,6,True,True,False,False
30127303,1,1,0.0,0.1953903318279946,0.0,0.1953903318279951,1,True,True,False,False
30165774,5,5,4.0,0.9866573289963644,4.0,0.3049374984285921,6,True,False,False,True
30141413,2,2,1.0,-0.0493116558763079,1.0,-0.04931165587630617,2,True,True,False,False
30106266,1,1,0.0,0.1245264871077959,0.0,0.12452648710779596,1,True,True,False,False
30134983,1,1,0.0,0.1380466864285969,0.0,0.13804668642859483,1,True,True,False,False
30123654,1,1,1.0,0.0688882116273285,1.0,0.06888821162732908,1,True,True,False,False
30164879,0,0,4.0,49.08293336451522,1.5,1.178383356375429,0,True,True,False,False
30139612,1,1,4.0,0.389487512870659,4.0,0.38948751287065897,2,True,False,False,True
30152069,0,2,4.0,0.460798543816331,2.0,1.4351639738201194,2,False,False,False,False
30116809,0,0,4.0,37.81023205958228,1.5,0.6863856929961663,0,True,True,False,False
30098082,4,3,1.0,-0.1285968771685971,1.0,-0.1285968771685964,3,False,False,False,False
30127741,1,1,4.0,0.1304925288514072,4.0,0.13049252885140938,1,True,True,False,False
30107389,1,1,1.0,0.0664369393236294,1.0,0.06643693932363087,1,True,True,False,False
30131749,1,1,4.0,0.1884804769024857,4.0,0.18848047690248732,1,True,True,False,False
30096703,0,0,4.0,1191.809174397133,1.5,26.74464421935235,0,True,True,False,False
30136799,1,1,4.0,0.1167599154483637,4.0,0.11675991544836406,1,True,True,False,False
30107858,1,1,0.0,0.1038454883011733,0.0,0.10384548830117346,1,True,True,False,False
30161883,3,4,1.5,0.1905468213850722,1.5,0.19054682138508092,4,False,False,False,False
30094098,1,2,1.0,0.0349567084358104,1.0,0.03495670843580711,2,False,False,False,False
30139882,1,1,0.0,0.1139686025091832,0.0,0.11396860250918356,1,True,True,False,False
30128299,1,1,0.0,0.1167465747356455,0.0,0.11674657473564601,1,True,True,False,False
30152684,4,3,1.5,27.133467688315733,1.5,18.472420966048844,3,False,False,False,False
30159653,1,1,0.0,0.1520244097822058,0.0,0.1520244097822065,1,True,True,False,False
30152640,1,1,1.0,0.0926960830887514,1.0,0.0926960830887473,1,True,True,False,False
30132341,1,1,0.0,0.1226053759420202,0.0,0.12260537594202031,1,True,True,False,False
30111230,2,2,1.0,-0.0455376856603898,1.0,-0.04553768566038972,2,True,True,False,False
30114450,2,2,2.0,0.1133118651472186,2.0,0.11331186514722037,3,True,False,False,True
30101794,1,1,4.0,0.141939730575389,4.0,0.1419397305753894,1,True,True,False,False
30123668,1,1,4.0,2.0063365145243486,1.5,0.7259744565094645,1,True,True,False,False
30121501,1,1,4.0,0.2757105432416489,4.0,0.24714709179068853,2,True,False,False,True
30128989,1,1,1.5,0.4601473383199483,1.5,0.4601473383199515,1,True,True,False,False
30138367,1,1,1.0,0.0771687560484703,1.0,0.07716875604847132,1,True,True,False,False
30132712,2,3,1.0,-0.0607752144766924,1.0,-0.06077521447669217,3,False,False,False,False
30096667,1,1,0.0,0.1063379106263829,0.0,0.10633791062638018,1,True,True,False,False
30145200,2,2,4.0,0.2224701461070028,4.0,0.22247014610700455,2,True,True,False,False
30110216,1,1,1.0,0.0957514573755785,1.0,0.09575145737557922,1,True,True,False,False
30125748,1,1,0.0,0.145494040490343,0.0,0.14549404049034295,1,True,True,False,False
30112648,2,2,1.0,0.0271971804568167,1.0,0.027197180456816725,2,True,True,False,False
30159844,1,1,1.5,6.33187598930019,1.5,6.331875989300195,2,True,False,False,True
30134926,1,1,1.0,0.0639827994970062,1.0,0.06398279949700789,1,True,True,False,False
30155061,1,1,0.0,0.1304848440788101,0.0,0.13048484407881147,1,True,True,False,False
30095088,1,1,0.0,0.1190263622646486,0.0,0.11902636226464758,1,True,True,False,False
30158895,1,1,4.0,0.2403530102043623,4.0,0.24035301020436245,1,True,True,False,False
30138837,1,1,1.5,0.504379225821537,1.5,0.5043792258215484,1,True,True,False,False
30113908,1,1,0.0,0.1386366235966652,0.0,0.13863662359666615,1,True,True,False,False
30165160,5,3,1.0,-0.011178737332018,1.0,-0.011178737332016195,3,False,False,False,False
30154929,1,2,2.0,0.1096807202434257,2.0,0.10968072024342847,2,False,False,False,False
30110786,1,1,1.5,4.429781775382999,1.5,4.4922015179648955,1,True,True,False,False
30139434,1,1,4.0,0.1225111365986212,4.0,0.12251113659862127,1,True,True,False,False
30115046,4,9,4.0,3356.530979346894,1.5,41.01481436996295,9,False,False,False,False
30165833,2,2,1.0,-0.0452599169340405,1.0,-0.04525991693403971,2,True,True,False,False
30113769,1,3,4.0,30.48422496887551,1.0,-0.1269598996658094,3,False,False,False,False
30124539,2,3,1.0,0.0120263142766293,1.0,0.01202631427663124,3,False,False,False,False
30127714,3,4,4.0,0.5152311110228961,4.0,0.5152311110228973,5,False,False,False,False
30154653,2,2,1.0,0.022769444265066,1.0,0.022769444265066767,2,True,True,False,False
30110174,6,5,4.0,0.8279699817354399,4.0,0.1467712114742272,5,False,False,False,False
30151424,1,1,1.0,0.0793798666801485,1.0,0.07937986668014914,1,True,True,False,False
30149220,2,2,4.0,0.145554339345625,4.0,0.14555433934562473,2,True,True,False,False
30152160,1,2,1.0,-0.0114362115472517,1.0,-0.011436211547252157,2,False,False,False,False
30149734,4,3,1.0,-0.0095883516213919,1.0,-0.009588351621384718,3,False,False,False,False
30127643,1,1,0.0,0.1012748187929005,0.0,0.1012748187929004,1,True,True,False,False
30154625,2,2,1.0,-0.0283174414598198,1.0,-0.0283174414598207,2,True,True,False,False
30126150,3,3,1.0,0.0473479825821488,1.0,0.04734798258214893,3,True,True,False,False
30156996,4,4,4.0,0.6376769259520633,4.0,0.6376769259520637,4,True,True,False,False
30130704,0,1,4.0,21.72390469520502,1.5,1.7097266460263854,1,False,False,False,False
30108776,1,1,1.0,0.0983670827479436,1.0,0.09836708274794345,1,True,True,False,False
30161660,1,1,4.0,0.2715844265805328,4.0,0.27158442658053317,2,True,False,False,True
30107172,1,1,1.0,0.0941674944473208,1.0,0.09416749444732161,1,True,True,False,False
30158729,1,1,1.0,0.0471101520988248,1.0,0.04711015209882568,1,True,True,False,False
30140496,3,3,0.0,0.185410120215643,0.0,0.15443285456949638,3,True,True,False,False
30103209,4,5,4.0,0.1347758528787629,4.0,0.1347758528787651,5,False,False,False,False
30108190,1,1,1.0,0.0801343369076254,1.0,0.08013433690762253,1,True,True,False,False
30102678,2,2,1.0,-0.0046854867954742,1.0,-0.004685486795474071,2,True,True,False,False
30129434,1,1,1.0,0.0793219014356618,1.0,0.07932190143566185,1,True,True,False,False
30154562,2,3,1.5,0.1175856134953748,1.5,0.11758561349538445,3,False,False,False,False
30117412,1,1,0.0,0.1606195130792255,0.0,0.16061951307922437,1,True,True,False,False
30108594,4,4,1.0,0.0441920180537861,1.0,0.044192018053787516,4,True,True,False,False
30142099,2,2,1.0,0.0143290671622959,1.0,0.014329067162297357,2,True,True,False,False
30150500,2,2,1.5,0.345991988671434,1.5,0.3459919886714389,3,True,False,False,True
30097848,1,2,1.5,5.042452870962454,1.5,5.0646629246374255,2,False,False,False,False
30132302,2,2,4.0,0.1336635963965856,4.0,0.13366359639658576,2,True,True,False,False
30152385,7,7,4.0,1.5319796668561674,1.0,-0.259736207012968,7,True,True,False,False
30166837,6,6,4.0,3.2051250262184605,1.5,1.101339524824337,7,True,False,False,True
30128660,8,6,4.0,60.55076567504854,1.5,6.3034014563962995,6,False,False,False,False
30101892,1,1,4.0,0.1345082425952647,4.0,0.1345082425952658,1,True,True,False,False
30149651,1,1,0.0,0.1209091679435233,0.0,0.12090916794352427,1,True,True,False,False
30149901,4,4,1.0,-0.0123096436412038,1.0,-0.012309643641201289,4,True,True,False,False
30154001,1,1,1.0,0.0962727452849729,1.0,0.09627274528497295,1,True,True,False,False
30131508,3,4,1.0,0.0326976047350967,1.0,0.03269760473510555,4,False,False,False,False
30139340,2,4,1.0,-0.8430593353668903,2.0,2.4504562977943607,4,False,False,False,False
30164390,4,4,1.0,0.0150598727284171,1.0,0.015059872728417401,4,True,True,False,False
30151324,1,1,1.0,0.0576631905984326,1.0,0.05766319059843338,1,True,True,False,False
30141669,2,2,4.0,0.3840900357415126,4.0,0.38409003574151346,3,True,False,False,True
30094737,1,1,1.0,0.0605821468833862,1.0,0.06058214688338672,1,True,True,False,False
30130408,1,1,1.0,0.0712933879067722,1.0,0.07129338790677284,1,True,True,False,False
30104973,4,5,1.0,0.0296198048009267,1.0,0.02961980480093231,5,False,False,False,False
30146276,2,2,4.0,0.3211602889682746,4.0,0.32116028896827437,3,True,False,False,True
30162134,1,2,1.0,-0.0876030134481013,1.0,-0.08760301344810188,2,False,False,False,False
30151587,2,2,4.0,0.1488770142198567,4.0,0.14887701421985683,2,True,True,False,False
30095734,3,4,1.0,-0.1772270641106284,1.0,-0.17722706411062927,4,False,False,False,False
30104286,1,1,0.0,0.2561162870499189,0.0,0.22465655668791593,1,True,True,False,False
30164309,2,3,1.5,0.2381790270639335,1.5,0.2381790270639349,3,False,False,False,False
30106705,1,1,4.0,0.1936412040657996,4.0,0.1936412040657998,1,True,True,False,False
30141293,1,1,1.0,0.0824192712864828,1.0,0.08241927128648374,1,True,True,False,False
30156144,1,1,0.0,0.1214110611405336,0.0,0.12141106114053374,1,True,True,False,False
30155826,2,2,0.0,0.120409325880877,0.0,0.12040932588087819,2,True,True,False,False
30136610,1,2,4.0,0.2356517966805924,4.0,0.23565179668059483,3,False,False,False,False
30158604,1,1,4.0,0.3278587057119423,4.0,0.3278587057119432,1,True,True,False,False
30125138,4,5,1.0,-0.0879359882934223,1.0,-0.0879359882934177,5,False,False,False,False
30162041,2,2,4.0,0.1943706134754258,4.0,0.19437061347542628,3,True,False,False,True
30158571,1,1,1.0,0.0659310421034776,1.0,0.06593104210347756,1,True,True,False,False
30153612,3,3,1.5,5.557263703942553,1.5,5.069634690025801,3,True,True,False,False
30164138,2,1,1.0,0.0767453977501431,1.0,0.07674539775014408,1,False,False,False,False
30095764,1,1,0.0,0.1009612690966731,0.0,0.10096126909666889,1,True,True,False,False
30155464,2,2,4.0,0.1120527875901735,4.0,0.1120527875901741,2,True,True,False,False
30117510,1,1,1.0,0.0929411267182005,1.0,0.09294112671819713,1,True,True,False,False
30115639,1,1,1.0,0.0699267182731704,1.0,0.06992671827317057,1,True,True,False,False
30160786,1,1,4.0,0.111920128617541,4.0,0.11192012861754075,1,True,True,False,False
30138165,3,3,1.0,0.0815277658077719,1.0,0.08152776580777041,3,True,True,False,False
30150860,1,1,1.0,0.0590547484030261,1.0,0.05905474840302636,1,True,True,False,False
30127838,2,2,4.0,0.215298350317721,4.0,0.21529835031772232,2,True,True,False,False
30119128,3,3,1.5,0.2363946489464666,1.5,0.23639464894646764,3,True,True,False,False
30158377,1,2,1.0,-0.0396737558060797,1.0,-0.039673755806078057,2,False,False,False,False
30158056,1,1,0.0,0.1219756410904517,0.0,0.12197564109045014,1,True,True,False,False
30124564,0,0,4.0,45.22267163500816,1.5,5.466901667635969,0,True,True,False,False
30161054,0,0,4.0,177.1412858096703,1.5,47.92540041298473,0,True,True,False,False
30104066,1,1,4.0,0.2413859696763719,4.0,0.24138596967637171,1,True,True,False,False
30116744,1,1,0.0,0.1418876605550479,0.0,0.14188766055504468,1,True,True,False,False
30129214,1,1,1.0,0.093622001862502,1.0,0.09362200186250147,1,True,True,False,False
30157091,3,3,1.5,0.1004383330205385,1.5,0.10043833302053509,4,True,False,False,True
30125587,1,1,0.0,0.1209554335930264,0.0,0.12095543359302569,1,True,True,False,False
30146560,2,2,1.0,0.0079718161103287,1.0,0.007971816110327405,2,True,True,False,False
30139102,1,1,0.0,0.1955854623309386,0.0,0.1955854623309406,1,True,True,False,False
30141252,2,2,1.0,0.0920572687085415,1.0,0.09205726870854171,2,True,True,False,False
30131001,1,2,1.5,0.3942693763049685,1.5,0.39426937630497955,2,False,False,False,False
30094956,3,4,1.0,-0.0334061544798029,1.0,-0.0334061544798071,4,False,False,False,False
30113823,1,1,0.0,0.2963624144069098,0.0,0.2180166193828287,1,True,True,False,False
30110306,1,1,0.0,0.1064129419122624,0.0,0.1064129419122628,1,True,True,False,False
30124838,1,1,0.0,0.131693991580464,0.0,0.1316939915804631,1,True,True,False,False
30122803,1,1,0.0,0.1310087908300815,0.0,0.13100879083008216,1,True,True,False,False
30147139,1,1,4.0,0.1589036910959458,4.0,0.1589036910959465,1,True,True,False,False
30107130,3,3,1.0,-0.0137165735792628,1.0,-0.01371657357926335,3,True,True,False,False
30113518,7,7,1.0,-0.0255460258030732,1.0,-0.02554602580307403,7,True,True,False,False
30145829,12,6,4.0,487.2974882311758,1.5,32.87894623246577,6,False,False,False,False
30106130,2,2,1.0,0.0172159176515444,1.0,0.01721591765154485,2,True,True,False,False
30110607,2,3,1.0,0.0373535120343665,1.0,0.03735351203436672,3,False,False,False,False
30112345,2,2,4.0,0.3987303197793051,4.0,0.39873031977930595,3,True,False,False,True
30131757,1,1,0.0,0.1169490372190523,0.0,0.11694903721905317,1,True,True,False,False
30154801,1,3,1.5,13.79381583394155,1.5,12.694539252225736,3,False,False,False,False
30107840,1,1,4.0,0.1530837491590845,4.0,0.15308374915908565,1,True,True,False,False
30131239,8,5,4.0,0.2701319707842913,4.0,0.27013197078429313,6,False,False,False,False
30098117,5,8,4.0,33.00066386003032,1.0,-1.7309387338884517,8,False,False,False,False
30130512,2,2,1.0,0.071284009534654,1.0,0.07128400953465615,2,True,True,False,False
30159528,1,1,0.0,0.1258663695798091,0.0,0.12586636957980937,1,True,True,False,False
30109789,1,1,1.0,0.0570007343055568,1.0,0.057000734305557264,1,True,True,False,False
30112339,1,2,1.5,5.216194780616043,1.5,3.8749609696542486,2,False,False,False,False
30108978,1,1,1.0,0.0819788716160232,1.0,0.08197887161602488,1,True,True,False,False
30104449,2,2,4.0,0.1681331695445353,4.0,0.1681331695445372,2,True,True,False,False
30150229,4,4,1.0,-0.0594996800393918,1.0,-0.05949962050834664,4,True,True,False,False
30093765,2,2,1.0,-0.0541023549873236,1.0,-0.05410235498732322,2,True,True,False,False
30165576,1,1,4.0,0.4417790825706989,4.0,0.44177908257069964,1,True,True,False,False
30143406,1,1,0.0,0.1160963278376907,0.0,0.11609632783768922,1,True,True,False,False
30148094,1,1,1.0,0.0823144424578892,1.0,0.08231444245788937,1,True,True,False,False
30103455,2,3,4.0,0.5194094488648912,4.0,0.5194094488648952,3,False,False,False,False
30150487,1,1,4.0,0.1994669133552106,4.0,0.19946691335521138,1,True,True,False,False
30162823,2,1,1.5,2.2581557665207512,1.5,2.2581557665207592,1,False,False,False,False
30157572,5,6,1.0,0.094319837548385,1.0,0.09431983754839103,6,False,False,False,False
30098981,5,5,1.0,-0.0601281852428369,1.0,-0.060128185242824546,5,True,True,False,False
30119744,1,1,4.0,0.5351484006955819,4.0,0.535148400695581,1,True,True,False,False
30139806,1,1,0.0,0.1268251209410003,0.0,0.1268251209410009,1,True,True,False,False
30108242,3,3,1.5,18.62852829489881,1.5,17.255839835820645,3,True,True,False,False
30110887,1,1,1.0,0.0753713078783812,1.0,0.07537130787838217,1,True,True,False,False
30098652,1,1,1.0,0.0781313758631795,1.0,0.07813137586318189,1,True,True,False,False
30154355,2,3,1.0,-0.1146991270516959,1.0,-0.11469912705169247,3,False,False,False,False
30130142,3,4,1.0,0.0413263978349816,1.0,0.04132639783498562,4,False,False,False,False
30135697,1,1,0.0,0.1166600181318496,0.0,0.11666001813185042,1,True,True,False,False
30137806,1,1,1.0,0.0902745113756829,1.0,0.09027451137568368,1,True,True,False,False
30143541,2,2,1.0,0.0943742740341821,1.0,0.09437427403418235,2,True,True,False,False
30114794,1,1,0.0,0.1425150968622347,0.0,0.14251509686223396,1,True,True,False,False
30122147,2,2,4.0,0.2151754253907007,4.0,0.21517542539069973,2,True,True,False,False
30146397,1,1,4.0,0.1994441733338933,4.0,0.19944417333389322,1,True,True,False,False
30156132,4,4,1.0,-0.1016663170249193,1.0,-0.10166631702491521,4,True,True,False,False
30159426,9,7,4.0,1.2455743268547446,1.5,0.24510721395942728,7,False,False,False,False
30129493,2,2,1.0,0.0299012196417,1.0,0.02990121964170072,2,True,True,False,False
30125020,8,9,4.0,194.10178863105327,1.0,-3.8625911528478487,9,False,False,False,False
30106596,4,2,4.0,0.2030180245959073,4.0,0.20301802459591092,3,False,False,False,False
30136620,1,1,1.0,0.0895066894475521,1.0,0.08950668944755383,1,True,True,False,False
30141204,2,2,1.0,0.05337944501074,1.0,0.053379445010739886,2,True,True,False,False
30118382,1,1,0.0,0.1514958359967945,0.0,0.15149583599679212,1,True,True,False,False
30138928,1,1,0.0,0.1286147843804671,0.0,0.12861478438046753,1,True,True,False,False
30159520,5,5,1.0,-0.1078436254214225,1.0,-0.10784362542141442,5,True,True,False,False
30144963,1,1,1.0,0.0762238635170816,1.0,0.07622386351708305,1,True,True,False,False
30113647,1,1,1.0,0.050258089546806,1.0,0.05025808954680686,1,True,True,False,False
30111601,3,3,1.0,-0.0639723458719085,1.0,-0.06397234587190803,3,True,True,False,False
30132443,2,2,4.0,0.3662003686648898,4.0,0.36620036866489075,2,True,True,False,False
30110640,2,2,1.0,0.0239384207713646,1.0,0.023938420771364592,2,True,True,False,False
30129095,0,0,4.0,64.73309768552124,1.5,7.970382515721712,0,True,True,False,False
30117911,4,5,4.0,48.69605561010235,1.5,4.517594383603748,5,False,False,False,False
30128503,1,1,0.0,0.120629177763026,0.0,0.1206291777630269,1,True,True,False,False
30146325,1,1,4.0,0.427890804229835,4.0,0.4278908042298354,2,True,False,False,True
30112506,2,2,1.0,0.0675899865594044,1.0,0.06758998655940582,2,True,True,False,False
30138349,1,1,1.0,0.0999039333461335,1.0,0.09990393334613437,1,True,True,False,False
30145436,3,3,1.0,0.03384464360288,1.0,0.03384464360288018,3,True,True,False,False
30137581,2,2,1.0,0.0458436101258342,1.0,0.04584361012583452,2,True,True,False,False
30130711,2,2,1.0,-0.0359433842610856,1.0,-0.03594338426108407,2,True,True,False,False
30109659,2,3,1.0,-0.0074588465573334,1.0,-0.0074588465573337745,3,False,False,False,False
30114628,1,1,0.0,0.1098557447092552,0.0,0.1098557447092551,1,True,True,False,False
30114868,1,1,1.5,0.4755943211668152,1.5,0.4755943211668168,1,True,True,False,False
30160198,1,1,0.0,0.1089035060791911,0.0,0.10890350918485633,1,True,True,False,False
30113308,0,0,4.0,48.07716312204463,1.5,2.6391606877679137,0,True,True,False,False
30120135,1,1,1.0,0.0447990486522181,1.0,0.04479904865221877,1,True,True,False,False
30123958,1,1,0.0,0.1500218568354469,0.0,0.1500218568354468,1,True,True,False,False
30146677,4,3,1.0,-0.0559426219311222,1.0,-0.055942621931123225,3,False,False,False,False
30152958,1,1,1.5,0.3081292318410877,1.5,0.30812923184109114,1,True,True,False,False
30102152,4,3,1.5,18.44941971400986,1.5,16.195565377129498,3,False,False,False,False
30133333,3,4,1.0,0.0605959346400347,1.0,0.06059593464003664,4,False,False,False,False
30113272,2,3,1.0,0.0818923135752819,1.0,0.08189231357528522,3,False,False,False,False
