image,question_id,subset,answer,data_source,width,height,file_bytes,file_sha256,pixel_sha256
VG_100K/2341377.jpg,9234137717265,complex,5,amt,500,400,236777,f8f1e6c056ac47923263a80f88b2fae8e74806e4703753a768b1f137d67c36a9,deac39a2abf463c59dca8c451daafdaa601bcb045fbc78078bf21f8c25ba0e74
VG_100K/2341410.jpg,30145467,simple,3,imported_genome,500,339,117778,985e5e2a6a1c56bd5320469a7b1c8035c22b052ca301ddc2bc3e0e3b89fe64eb,56c5c0074edb33fe3ec4c859dfdc5fdc12414924fc81fdf2ab9aa93e505d65c0
VG_100K/2341434.jpg,923414346952,complex,2,amt,500,334,188679,f52c6505062b4eaaa21912bcbe646eaa0cd77cc8ac1bb766348b55e5f7351f4f,27f9d9bc607f5bf7a7c5122a536814225129574cec554a2b16ef2148b425efa3
VG_100K/2341477.jpg,30145436,simple,3,imported_genome,375,500,152456,ac2602823d6126b85d0b9190ccecb68e85c4410c4778353611d6c849fd845a50,d5b68ce6323eaff2c478cd179de68e4f8529c0a5600380b95059ba7c6d2d5c6d
VG_100K/2341603.jpg,30145349,simple,2,imported_genome,500,375,183168,bcf52ff49d60d531695190947eab442f94998cba349e56746914a302b2b137ab,163bcb89eabf09fc458a1b061f1a7826b8568c1f8ddada9b9fe72041577383cf
VG_100K/2341609.jpg,923416099133,complex,1,amt,500,500,211166,de695711fcc713d2936dc19612e1167163fede2d6161c4e66c087b316e46dea1,9bbf8fcfe216403304166d54e5130b439c1a181a50a5a4a019a017573a436430
VG_100K/2341628.jpg,9234162814908,complex,2,amt,332,500,168366,3f1a634fefdca70f1355091ec023c189faad73a8415a6f0a884e00d4ce77d623,62feb0da0f570381c8b8e984d5ac8f6fda295514dbb4990a59a2cc2638d1a631
VG_100K/2341630.jpg,30145336,simple,1,imported_genome,500,280,102653,5377f2db263e9af7a8309e57832aa93c5893a99ada9700119c7c1b75b0ea5f76,ae35700b61bd5948755a593435a2298c0a23f2f1bda1b92cbf266c21ddc92112
VG_100K/2341657.jpg,923416576003,complex,0,amt,500,400,164147,e4548ffed87f58b770a8f6a5fe9240cb42b151c72a81e19a43d80233a1e08ad5,6d833b3d9128a93eec264281e63c072b2948487f9eeb5f181ce189b55b9da715
VG_100K/2341685.jpg,9234168520292,complex,0,amt,500,375,181803,bc657b8510b3b7d17946ff9c6bdb003aa49aaf52235877f4e8d2b5a6d93d6321,0ef6fb57cbf8fb92547daeeb398449ccbc19422dadc22f6ad36c138168ecd655
VG_100K/2341736.jpg,9234173618234,complex,1,amt,500,333,175233,08cd06e127f86c1c8f1f4bea1e232ea405a162522195938c539054f72094030d,822dc0548d03e51f3c4718ec8e4176313d8be64ed5b64347948d4d9b80e31978
VG_100K/2341745.jpg,923417456090,complex,2,amt,328,500,120266,e6b7512f65f3339d8e5c37473e07ca604e98879e8216a4dfc518e7a81fe91e32,fa32b5431a98168a5604cecfdc6b2b91d93d9f7b0a30b61d2c59c5d6a0ea356d
VG_100K/2341815.jpg,9234181511740,complex,1,amt,500,375,242477,ad07e809596453ecc5efbe4134e5700a5fc5509eba971cf8767b3f8ffe56a6b4,b6473936e1f7f0ac91ae2d0162d514db384d3acfcc2eaea7c1d5bdd6f685bd75
VG_100K/2341828.jpg,30145226,simple,5,imported_genome,500,400,140534,fdd5dbbea6fd282c3e198d769592ac55b123a4d72698c427e439a30e0445384d,9fd0e3b344ee5c42516dadea4e730b4f12f75dc7088b98186f414c5f9360e499
VG_100K/2341830.jpg,30145224,simple,1,imported_genome,500,375,143904,40123dae18f6b9eb833117c3bd59e73b882fbedb35116c1e558de80586b686f0,f334a0bf58edc11de3f51ec8be41dfa060c5674caced7e23854b72cb623ae6b1
VG_100K/2341834.jpg,30145220,simple,6,imported_genome,333,500,122862,16452ba0783e75d3b0267abc4629a8460acb71beedc4de33a07c6c21440f52bf,1b449d868ae7796a374c38883cf068613c1df88ee52ad68a7b39ef9cc94420c6
VG_100K/2341851.jpg,9234185110065,complex,1,amt,332,500,114487,87919340813f393b01baa953f954b28110d311a6e309f58f7cec8f7e192c9eb3,cdd341b1ac0c8cf93a884e36e55f0933c1fe3c388301e213a8565d6c1a6d11bf
VG_100K/2341863.jpg,30145200,simple,2,imported_genome,500,383,129798,de01624011e8abfa626e4c0920dedccc2487f47ebff3e3ce989eca572c52bf35,a5f2e4e4d707887be5c6ab92870d48ffada6b29d2299772939bce49a4cc4177d
VG_100K/2341873.jpg,923418732337,complex,0,amt,500,375,179684,d3326a8abdee1dd761b8f4d01c3be29f02cb75332db5d5613f4840113b5404dc,b1e4cb44bd303d797725e56587785a21a7ace7a0617eddf600463c93216b3249
VG_100K/2341878.jpg,30145191,simple,1,imported_genome,500,333,75869,3ffc5158c72aacb5eab86d655c27c96cf87440b68fc1b990e5f2eb3afb08c2b9,d8625582cb6a143085be891444349782fc739d708d69167a19e030cf536a7d1d
VG_100K/2341884.jpg,30145189,simple,1,imported_genome,500,374,180946,4d654824979bb5afc23df1241abaf03014c2c61937f4df0e4966c001317ad46e,4fb9585bda13aba19957642bf4ce3617366fcc4726671b0027d14f682ce93779
VG_100K/2341885.jpg,30145188,simple,2,imported_genome,500,333,190515,6537ef1348c77bed808a6365c04f70d7d52e92c9061706c47ae593e730478e6f,b539286b529a8849d4c859122de8249ec9135380f9dd5c5acb9b755ac3ea09eb
VG_100K/2341888.jpg,923418883419,complex,1,amt,331,500,72968,5a6740497092bcd5132e36b0f1d61ed44091355e01898fc2827b36144b0482ef,db920a9095468414ff93e559a112af2239a8d24d7db43162210e6576be92b26d
VG_100K/2341936.jpg,9234193610884,complex,1,amt,500,375,143632,e28be5547cf21fc60da4fe7db4be52f57fbd6636a0c0741fc8328efb3ce063e2,499c6f18b5a13fec86b77643e82fb733660dfa7f873375ef503f39afce55406a
VG_100K/2341954.jpg,92341954594,complex,1,amt,500,334,198785,aa69ee53d6f81a00846499129fdb25f269855cc5391d0baa0a4c238ca77885f6,fdf9fdf9f4d23475fe1be087b0d4e2348e677ae2bb6ee09ffc0090441138e9ff
VG_100K/2342002.jpg,30145122,simple,2,imported_genome,375,500,114529,1bda46fb6a880f1634968e09f9523aece15503f1b32c782454158388a1a48197,f3972a90cdde3b42977680afcb20249de4bf159cc364ec7fb426c4532d45ac97
VG_100K/2342025.jpg,923420259189,complex,1,amt,500,256,153977,e78193376f2cc87b6a90f1f1115d5d1e2b15b7d6c1e416ec20f7b97b5ed68a46,87e7a228a671390c11647b48066f636d566190d98d8d88083c792966167cb5f9
VG_100K/2342037.jpg,30145100,simple,2,imported_genome,391,500,139343,d5eda3750a9e04507ae376436239b4f5ff97345a231790c4a2db79ecca4fca91,504cd0183b09b6b2e67668479950978781c77fc1734874f9fc592b73179df6bd
VG_100K/2342073.jpg,30145080,simple,1,imported_genome,447,302,63967,984c0d7a7496425146efcf80d10528a3fbbfbdb18210e96823d1d4cd58080dd6,95edba6b6262df6547b5c8e1201984794f685f0cad8934695527b14e8e052c5b
VG_100K/2342079.jpg,30145075,simple,6,imported_genome,500,337,56720,0603042c9c957a380ce8f9a79b50497b8c6c731a29ab832589774a7ce4be447b,359464edeeaf80dd02f2fe35b817e80650cc44dd2599f3f618255ef52b7a660d
VG_100K/2342086.jpg,923420864197,complex,4,amt,500,334,152195,4829736da58a0e20e88e7a07e518ba4e49e67227f1af67d658a15f6fcd5a3d5d,1cffbbd1da41574ab4d264d9311c1b599082bb68a7094292ec7a868751974f8d
VG_100K/2342111.jpg,30145054,simple,1,imported_genome,333,500,180510,7d5d44aa73d770d7c5a597d80868ddf75c5276507a66cde2936057aa3e222c10,0d7ef11e43cc8e57775431cec6daa96b7375980691da25c70d37e073b7968b92
VG_100K/2342112.jpg,30145053,simple,1,imported_genome,500,332,93423,b2750641923372322d4fe889915aa4f1f6c76f50c6ec5497a481554711bb962a,cba40a33d0fdf47278f470b287e3ec10d4d6a2b1b55bb064e7afa8ff93f2bc00
VG_100K/2342151.jpg,9234215116430,complex,3,amt,500,399,119229,7ed131fe379e270f89fe1b3b8eb8272eb289e87d376094d54ba538aa7a0563c4,bb2410535fdb9193b7de37eaa7790c972254d2b471c190afd8b1c86bb7ae15bf
VG_100K/2342180.jpg,923421805967,complex,0,amt,500,300,129775,af6ffc9dce969806e34ef9cd379e664fec2ee5487053b04c18583e113471601c,3ae9565c265f975441cebdab7fd44993261341ee1a3bdd528c44d1e9de162120
VG_100K/2342186.jpg,923421862833,complex,0,amt,500,336,84018,296339f05ebce2e039dd605af3ce34b978e193a73d7de922ba72639efdeef63f,f82dbbe105292bbc771d522f3710a1983cee0e781bd875b89054fdf832b61762
VG_100K/2342189.jpg,923421898794,complex,0,amt,333,500,173581,7b3ac882dc66b4045a71231d001d430d65503d33fe76e49939fb4bf4de41858a,a6b2db83027fbe65b2b81457baf56d2f07d4bd06b3bd02c519b83138f21e04e7
VG_100K/2342236.jpg,9234223614625,complex,1,amt,500,375,139966,ede66d251aa9120366d7df2bf079cbf80dad9d180a63f95cd34242899e8c0429,399ae7a4d1d0c732e68e5f4cadba34468a90086889e22ff101ea2e2bfdd0ce93
VG_100K/2342267.jpg,30144963,simple,1,imported_genome,500,281,89977,fd4cdba4c8e533f164bc2b43f8266e30e1f4bfb7419a5e690d8b9ac866861d61,4eecddd6eeeb0528979635139f3147af4e4fe007bb9bf3e83af493f6e4c757ef
VG_100K/2342280.jpg,30144954,simple,1,imported_genome,500,281,114476,fc693464b25e88d3e8892d04ee1cc2afbc80dd994e90a671ac6d128005fb34b1,295a1bd8311a304483a5f717c7903c28ea425fd8e134b167f70f594b356f851d
VG_100K/2342281.jpg,9234228111605,complex,1,amt,500,333,115470,81b6e1e5ea78fa4b6c81da9d32e7644e5c077a4bacf8314c156bda7238fbc2f9,af519ad4b8cf708341231fd4fd2853d89fdacf93792cb0d8a76593694f4aff90
VG_100K/2342284.jpg,9234228419600,complex,0,amt,500,333,103671,a0d629142c3d9910c2577d5fc5720fbe987dc5b945476904a98f9ff4fc9aa0d8,d0bc3de5b7281ceb9208d8024f935465cf6d932400aa6f3b2c93dce3f6274653
VG_100K/2342324.jpg,9234232418722,complex,1,amt,333,500,126846,ac894db2f90a831e8593434a2eca51c06a4afe6f9c96882557785c8410c137d3,c316c2d594ebb5420831201e0a585ad83168b95276a65ec9d3c70a7c9c2b74c5
VG_100K/2342336.jpg,30144920,simple,8,imported_genome,500,333,160870,943c6a8e1df1fee73cbbf4a1838ae29eaf2f7333db11f37ed59c89954437400b,ff56d50ad44725e27fe49ff5ea20aa9c4618f9501539e8584e5f54ceb9e9ed4b
VG_100K/2342346.jpg,923423465405,complex,0,amt,500,376,155223,aeba5b3f67c7c228a5889b504893bba94ddd60f70b7c6fa4bc70d05f6bf5e8c3,775efa44e055e0e9647d6df0c8775185e3e71a1493f5ac1512edcabeb09d700e
VG_100K/2342384.jpg,9234238412891,complex,1,amt,500,331,103356,ec4d89fa6ebc8b673c97d68071f9a0b9c42c49f4805d00373e1f64af0bd54842,79ccf8025f3caf888ba1d7e996897449e39e6e853365a19f67bdfbf0ab30160a
VG_100K/2342394.jpg,30144892,simple,1,imported_genome,500,375,106849,171bb97d8fc79d8ce91f12f20341706848408ea54f914da810fd61d17ac3db45,392049a06aec1f5454d5f9ae067b90b02d7ed8948b7c71bf8d64416a25108a31
VG_100K/2342406.jpg,923424067770,complex,2,amt,500,375,111232,7d1c9270f3484feb38e739493b9c4894250b041071c96c6365f4d79a8578650f,f234efa2066e707555d660a7ec04dba4d10915567728cce3584df71b22fe1bef
VG_100K/2342408.jpg,923424088290,complex,0,amt,375,500,162271,be888cd9b6a8b14c6e3953017f2139ccf234cb735730f28bfad5652cc6ba4a87,b2e370c60174d89bbb68eb0f3329239dae239d42d8ee6116903f9bba1894c9fa
VG_100K/2342429.jpg,30144864,simple,11,imported_genome,500,333,226991,4bc19352878dd638e58c5da783c97d5db27e396c9457490f6c979f64a46951c0,60b12bd9e9636782271c68b89e390534491fdb09589e6bccb2d5bb1362e30171
VG_100K/2342439.jpg,923424395680,complex,0,amt,500,333,105164,7b87bb2ccc379206d9640cdf260632a43fd913741b618ca1d32013ce4a44e355,b085ca9f6fe61ec1b1b3efb1347fb404afdccefbd3899713f041e504f8e6fcae
VG_100K/2342444.jpg,923424442360,complex,1,amt,500,333,173101,a4fdbd15c6487bea989b7d83b28b98021a288c6aa39142f1137ecc9b0f24f429,a03f3d7fd38c2a60f54f748749c188481df7f2c3138cf03ce6d7c9b42499a37a
VG_100K/2342461.jpg,923424618551,complex,0,amt,500,375,117599,565d8c832365b19a0af336d129704ceb780b226cf073675a41baf5b05f3159d6,537bd6e24afacc180b910a9f7501a548edb303f0a968bf2ef79dda7433d76132
VG_100K/2342476.jpg,923424767985,complex,1,amt,333,500,71148,84813679843b27b5c08e3634a41aae591daed649cae8a96ea00deae7884b1145,1cfe194ef6294362654c186a9d09ff0aa61b2dff6b013ed9edff36529aa2b0ff
VG_100K/2342479.jpg,9234247921375,complex,2,amt,500,333,124795,b0131822a9c824d57fba199c4f9d7d905157dc4c319781119e26a375c26bdbb4,904be1a125d1218a89526354b016d6cbba73571d3fb273ccbcb500aaa373eb33
VG_100K/2342483.jpg,30144838,simple,1,imported_genome,500,334,154899,af6fc1a009344ca341a58932b08e0924603912ff4b5ea74a8f08252fd6cf0b15,db04170e3385c884e63b2aae7307fb907d7746ec65272806907e4e6ddfdf03af
VG_100K/2342507.jpg,923425073362,complex,1,amt,375,500,103004,c8eaa64dc82865f0bf03953349272a4cf12a57184822e5fbd71470bf89ae821e,f455ee2e9fdf3dab6ed41f7041864639a4eb215820f5bc733af1cda4113fe92a
VG_100K/2342532.jpg,9234253210075,complex,15,amt,500,500,212877,d24dfd7e88a80427b5c0cd42433243767fb8e61251a923c89e14cfccd39fc56d,c20d6edd699bd8dc5123315dfc4891a47f42cb168280f48a40d7a2dc659cb515
VG_100K/2342563.jpg,9234256313423,complex,4,amt,374,500,160107,e01efb3c00293529b05bd4f8f640fdbeb6e1544a30685b5989b44842817a8921,711719bff9b4af3ead39fef6e7c0b2ebaf91374738d93826c56e0dc13982a381
VG_100K/2342598.jpg,923425982279,complex,2,amt,500,332,151641,42bbccd389cd79d213627f0484e9f4b3be630acf01aab05352d99b8dff538131,d8ebd887d3a6e90d099defbd78c65edcdcb22db48afa2eadd1491f39597380a1
VG_100K/2342600.jpg,9234260021323,complex,1,amt,500,375,118083,e2d6c802381fa839b19612f14a2292d09357c7dac711c5e774f4ad7416f5db0a,9bfe34eec4a84cb40e0a7935fe46e393e5feff0db6cf0004c5192677a98193e2
VG_100K/2342649.jpg,9234264912593,complex,0,amt,500,375,105842,7d3f97261ac3c28c204309f4fa55630bc1b9e496fc23e98f39750b1ef7e368d9,afecad1e044a03173f8d58ecf6d3ad41a37df63c59b7eac613830c9bc19ff8d6
VG_100K/2342651.jpg,30144738,simple,1,imported_genome,500,375,237878,3277e65de90007e7199034ac021978b8b791b8089096a42cf080fd6f4d44388f,815410347b1070c102afc06ce074df6ec08e244bc049a3a952b5410b28e794ea
VG_100K/2342670.jpg,30144727,simple,1,imported_genome,500,375,172302,d17cd16bdeb3b886df77e0d7d60a885adb2c55a77615d9f511abd4319f1ed19e,33eb64c951e9a28f76d71dfd43eaf0da38bce823dceef4132a66702b101e7177
VG_100K/2342673.jpg,923426733423,complex,0,amt,500,335,108651,5c63a0b6828ee3e7729a9d40ac58645d5c4918a0dd36b3ea7d0a578f5ec1cedf,70dde1f3137eb9b0c7f680a19e58ed09b914b014ab5b0a1e5b992c62709ed29e
VG_100K/2342706.jpg,30144708,simple,1,imported_genome,500,333,119426,ae7cd26c6e78d5590cdfe3b456a8585b712fa4442c06d7deb58a78e301c55c2b,1e6ca0feb94712b020b07f697c19191f5fd91e1e4856f6efe3ec94ce8fb53417
VG_100K/2342768.jpg,30144670,simple,2,imported_genome,374,500,165249,63bae0e8ce3f1ea28858a7557b4167a9c206472d25508b40fa8f4b076728e0a0,391bf8250198e0041b1f782f14b008cbdff96ba304f6e31000c06d28090643a8
VG_100K/2342812.jpg,923428126779,complex,8,amt,500,388,161593,a400e7721ae0af9c6491e5ace3ae5923302893a8e2fdb0ab9c11586d0ce17158,ed36c1232a5f972d794acef1a850231e88fd9b4c19f9795aa20fb5dfe89bfab2
VG_100K/2342839.jpg,923428397815,complex,0,amt,334,500,117987,9f0f8f5468922769325a8bb94c3b57f227490f0fa4e439332f790ab92272e5ea,e237010ea1069d9231f7e18b649e2ebb8c274aa997810252934ed3011c25b18b
VG_100K/2342864.jpg,9234286410382,complex,1,amt,375,500,122998,9ea922bcbbfa870d174d0a40f31f9c0719d845419c59937dc2a047e6af53fc0d,b28c37cde24f6e38e4b33c59bff89bfef3d40b47432d58199edb44d876989553
VG_100K/2342871.jpg,923428716905,complex,1,amt,500,333,170004,5550438582eeff477ef8e528fea1d871d2b05c8de5d173b8898e27eb5473c87f,513a15d531dbd437b78d37abefbd91826ba477f1faf13abbc025fecdfe9fd226
VG_100K/2342880.jpg,923428808069,complex,2,amt,500,333,157774,0b19c2642e8919f3549449208b0c574f26f5314a1f65d3e9f6d1988fb8784609,032a10f58f6949df4a5f009f3e24523c8427c40ebb0e6b29d2f4b4cdc181db8b
VG_100K/2342881.jpg,30144602,simple,1,imported_genome,500,375,100425,c340fb457aff413735db7e69fa5b7670c4e96660ef0bae948a82fa4abbd87cf1,e49f3be5f9f89072495cb8e45b0be3fc9bd0f74166c4995ba62c96adb74425d1
VG_100K/2342901.jpg,30144589,simple,8,imported_genome,500,500,209436,e4d3eefc00ff142b649856d2eeb0eaa7ba493b34fd0a1ddfec49b5bf7eae649a,63381d90958d7235065c175a8cbced5178393522730e4125e0ee386728878105
VG_100K/2342920.jpg,92342920977,complex,0,amt,500,375,207748,5ed2c662c5bac3db0a4538c8fbb27717f0cc6f86a41142f57a27fb548c807cd3,81c8dd26cc1bb325863118df51a52af6f41601d0986016dfd1192d3c38fe0d04
VG_100K/2342931.jpg,923429317801,complex,2,amt,500,302,99283,8fc6d479e210fdaf17da02d342c1a7c2483e64fd67b3612404ff870aaedfe381,5ff7b417bb9072c4e8086836a242d739554e52d08b007363ac72ed20d0044f59
VG_100K/2342934.jpg,30144569,simple,3,imported_genome,500,375,185018,541eeb88c60d16ba1eef2fc5c591e2712aa7c9d218d62fc3b520d91896fc1c00,835dc54d7f49d43fdd29ab9f5fad988bd55a57ab0df9f72d50c5f0c028df3dab
VG_100K/2342941.jpg,30144568,simple,4,imported_genome,334,500,57016,03be467d6e552600d03d9cc3d45a8e57fe14d9c8cab584937e9e49f3da8c7abf,e2a52a311ec3f52479cfa2ec600d2ecd27d25cead61a879b3780e4cd9198797a
VG_100K/2343014.jpg,30144522,simple,2,imported_genome,500,332,84237,7073a37c1a6a1a5a892e7be5e8fff776d153b9656e385f0699acd40e0315cc1a,2fec5829a9f4537aac353eb3ce6daf04f9de5b6e7b349537015cf535e9ae47a3
VG_100K/2343031.jpg,923430316280,complex,0,amt,500,375,124322,4b2264c4059eecbe51c6a74b1df26a80ffd34147c5b0d9ed89006a973955a7b0,f4ff778cbb97bdb85bed266279d8b2d7097384617e516d5d0d183ba9541b68ec
VG_100K/2343041.jpg,9234304119243,complex,0,amt,500,353,92789,a529d19fb180e79861c9e035bfdb93d4d0593b2836661380cc6f6cf91b5acff9,0c50b4a671a0ffe74d6a2f89b72f616d58428c16168f8405dcb5db8091953dda
VG_100K/2343048.jpg,9234304812811,complex,2,amt,500,495,152069,00b6c90a1c98af52b093b348fd3a4a4d46ef94da9107e485787ec72c2e174050,0e068a28c75db26cc0e0aad86832b887b8404553a5ec0d003243303ef3648931
VG_100K/2343052.jpg,9234305212389,complex,0,amt,375,500,100710,31e18cd4d8ff04ae6fbf1dea4e269c9183fe205ddf8b06a3d99903f61cdaad54,f0602b656d2d6f362fe474014c22f19d2f3994ca0255cade46e0b3ca7ae7102d
VG_100K/2343080.jpg,9234308013928,complex,0,amt,500,375,89672,bcf5143dd22d6eb531f5a1ea6ba4d1e0a9e0cc426ac50a380fc641f9af3ea5c2,253c60ae6dfcbc5489f72a2c836c38bac97d5ce2c580c2307694b36c67797073
VG_100K/2343083.jpg,30144481,simple,2,imported_genome,500,386,216923,59a5f3595e4b82be7e0f3f722a8090c51c300feee37c3d6ba12e7e937797c106,94eb27d83ba7f9cd7bbb50f99206a01d90c7628d8bd567fc2e20a40c0d5f580a
VG_100K/2343124.jpg,30144457,simple,1,imported_genome,500,375,146853,544ff282f317bc22a6c5791d4caf1239889b0899552346daece98cf942a2786e,62dea4213c023c924efdfd9e8fe984549db27f8927d95cba802f566cf913552b
VG_100K/2343135.jpg,9234313520607,complex,4,amt,500,333,79263,7055e0c9aa3aeda18c7461269810f9bf4b8b61f5631182546f05576c7b245a37,e71dfe8e788cf3befde8bf434f8c76c3ade014e832dbece6a60d624732a3d3fc
VG_100K/2343148.jpg,923431487906,complex,1,amt,500,329,118056,664394ee4ea980a356ff9bd28457daf288f691edcf5a72360c885af3b17d6375,73dcfb672f8ad578e40dbbf4cce44cb5888e36c6a19562c0d94f7f9830d570f9
VG_100K/2343185.jpg,9234318518645,complex,4,amt,500,333,164352,5cef6f53a27383c995df72206aa0d631b92e29f964718d7783ee8009255fa1df,e7961ed5e836f89bef19ad2deebdbbc98e6b2c2fcb1d6f72bc5d0f48f25f1da0
VG_100K/2343188.jpg,923431889168,complex,2,amt,500,357,103743,822af8e5ab586db87f71e50e793b2636b9d38fd2ce1f5a68911532628d183dd6,56c7345da13c4f6a0f8b9a5fe41861f5ca91d070f60ea391de6e5710bb6b011a
VG_100K/2343217.jpg,9234321715486,complex,2,amt,500,334,94911,ddacb24ed9ca44e9016afca9bb1dcbe9f2b0d932e8452b5b8b162c722143b529,e72178f393d425587075937e82e134783baf4550e74ba045aaa82d9cd68abcdb
VG_100K/2343224.jpg,30144396,simple,2,imported_genome,500,375,128551,5911622b92ea4b3d59470ac45b52f0c41c3de9d8265b71776d164fc5ec21b5c1,c39689a3de5adb4f1654d36d4495780d3f956e86cf6edbbf42debac78d5019a3
VG_100K/2343268.jpg,9234326815974,complex,1,amt,500,375,128501,fcb5f1b5bc4bf673662f36b4c748ebf803188aae16ba11c0c7c398c458667491,65566137ce454a26a7080cf02ac781a8a52224d5b0e928f46d2c8d257da61fd5
VG_100K/2343305.jpg,9234330510292,complex,1,amt,500,332,122002,01d690d28302b735839250a1a69fa982f53826266d6aec6617aaa0bc3744ec58,e25ee1f05012fec5416098d1c8172efae616d0b9cda5ea4c66c065ca3428a059
VG_100K/2343351.jpg,923433518898,complex,1,amt,500,333,91829,8a9b940f6b1fc5ea3fa6d41a9931449ab4fea211016f672eebed7043a22ac405,f8a6fe4e6a0db7b43a8789638b96c36851b4b9407ef7fe294e5cb523602d8635
VG_100K/2343442.jpg,9234344212457,complex,1,amt,500,331,102334,23a90d569dcc35dfb337bf5bc9c287f579cd60882b21a8bb70567fde548dcc78,005a21944c225a27c373585c17eb726bc595c713b4130280a12f041b0c0e1f60
VG_100K/2343506.jpg,30144226,simple,1,imported_genome,500,375,177451,00a3d7b105d0a3fa00edd6b680f3589103fc15b843cdc9413d4e8fb30ee1fc65,eef4190854904c4e43e5cdd36902d293e89019e592b6321f4b4f171e816588d6
VG_100K/2343514.jpg,9234351418347,complex,2,amt,500,384,247657,362f13c77a028d6fdba38128aac78d3a8f2a5efc6932541c451c8563ef6ebf9d,491553262e32e97f7e56080406621b4e39df5b22832c4645d73410b6c5662d05
VG_100K/2343531.jpg,923435317109,complex,0,amt,500,374,154705,22ada9d03ab741fa5ade07f7199f904e573d891bc4a894b356caa97f1508e03e,3fa0ad5af522bc588bb82951f1a697a9dc93e54776b14ab0b712479d660c184c
VG_100K/2343565.jpg,30144196,simple,6,imported_genome,500,500,95432,ec7b321e309a90f15e6adfe74251a99030dee23357b098d08be6f54e4b33a8bf,9f07ca99a9a87b6e614294078a818b4259dff0ce30ecc0c02ec441b39b10c164
VG_100K/2343568.jpg,30144194,simple,1,imported_genome,500,448,178761,f8216c40aa8d2d05db16dffb35c2fbcbd59c37edd232267ce0a95e8a03457061,b331b2ebbe18123457436911ab37a4467a9d98f74dca194dc6d74c934ff0b170
VG_100K/2343577.jpg,30144189,simple,1,imported_genome,500,286,86809,dda00cc87b1ae729cd1994b21c12221fada667e48be2f884468f7cf05be00b3d,3f4ccff508d741feba33500c8b56d0b1d1b3bd7625c230d90edd5f8acc213fee
VG_100K/2343580.jpg,9234358016207,complex,0,amt,500,333,199821,83f47d1086d6071a7dd68e4d80537db8d0aca53602a4c22c123f8c1a327faf3e,ac105de9f4d390c9187f64e98d66f6d085744494a21eb2dbd27f8d196d8b8fba
VG_100K/2343582.jpg,30144187,simple,7,imported_genome,500,500,123688,d25338a10e5f9b0a9d64029b530c58d30864602884804d4c7fa5b5516d81d4d3,58f96e932b48d16c78c4ce6075d36b6a7f8b82f824f27218eef10f217930ee3f
VG_100K/2343584.jpg,923435843569,complex,0,amt,500,375,114079,b90bf5ffdb60979e1184237484045fb0b1455aa8b4cb8a61e8a4c0fc6e7a8e4b,711add77f398183dc5a331a9b54b8b2f8e4b25e65a9f0a241d76113828145f86
VG_100K/2343588.jpg,30144184,simple,2,imported_genome,500,500,149040,2e49f45237046742962e9f4d555547cc99bf210b6e448218af388d17d9633588,8c6c309b06c69e1d44c4b313e11292f1d46f7106fd7384a12f08ac5a90c35342
VG_100K/2343594.jpg,30144174,simple,2,imported_genome,500,375,149273,387b1a5346ef13937cd756d5e7c58daeecbaaf56b763f33ac7addaa61954dc50,35e23bd03dc1013efcc93c80348135b7966481c760fd933984647ec26d18d336
VG_100K/2343619.jpg,30144160,simple,1,imported_genome,320,240,55925,74b78c3e410135b949660833fd98c3b3c463c3745aa7d76a80fdb5cea8f67925,06f6561dc5eab7ad09e61b3d139e8625f8dc03016f40ffd14fd078da6badba09
VG_100K/2343648.jpg,923436489445,complex,6,amt,500,338,147973,440de5c5a4c6a4911a8f2866ad9aa7225c7b96b0b4936b22c1b7dd581a412a4d,00f11decd96ea123cb2b1a3aec12812ab07765036f8299572c8ae4ed4494a409
VG_100K/2343674.jpg,30144117,simple,3,imported_genome,500,374,160307,4c0e8ff5d1926c8f5519cddcdb5f68c002c2305683f30a282202673cdfcaff1c,5deb567377a6d588b9fba737e702788557576cc6d0d6f4868eb4133a8e3c9833
VG_100K/2343684.jpg,923436843767,complex,0,amt,500,333,142316,c7f6edf6de1f41b7f22dc0b80b50def98cb1001a32438509882e33aae7b5e858,2bd63dc9ef5eb71b97f1c42c0a376c366d632e1c3f65ae7435f47b1df9fa0893
VG_100K/2343832.jpg,30144013,simple,5,imported_genome,500,332,129165,0f8f99b1743a7446a08a32279d9848002f75f3d7ab26c8e18e30a25c04a5de42,8196d353821c10049f7738332eab8f0e23a660ae1ccf00fd8b430b11a2f3be55
VG_100K/2343847.jpg,923438478762,complex,0,amt,500,500,163143,a1facfeb180af1071fb0d59c34fba488032cc1463e5b30c8bcb2bf9d7925dd97,15dfd107ebdefa9727a2f82be226ea120e95d097746975ae3bf3f900e916e0a2
VG_100K/2343859.jpg,9234385920481,complex,1,amt,500,333,164175,dc126690aa5b852ac9d6e7b3a5d13c71009b80313d440719d10ee710b795da79,4834350ee47b4d1f60a1cde0c33a44f0c30dc6a24bf39915e5f0a4d9e062b877
VG_100K/2343885.jpg,9234388517157,complex,0,amt,500,281,146255,67f3496ae03f153d1ca3dad8f6dc46e9fef2f24508cdc0282b154110ffc3bb60,7c8f085d45530ccd44d1c517a3e59a21ce994521bd491b5347c63196c8a4ce26
