manifest_index,question_id,image,image_id,subset,issimple,data_source,question,ground_truth,baseline_prediction,selected_alpha,selected_score,post_prediction,baseline_correct,post_correct,repair,break_case,hook_calls,score_alpha_0,score_alpha_1p5,score_alpha_2,score_alpha_4,baseline_expected_numeral,post_expected_numeral,baseline_entropy,post_entropy,baseline_top1_prob,post_top1_prob,baseline_conditional_margin,post_conditional_margin,feature__baseline_best_numeral,feature__baseline_entropy,feature__baseline_entropy_norm,feature__baseline_expected_numeral,feature__baseline_top1_prob,feature__baseline_conditional_margin,feature__baseline_vocab_numeral_mass,feature__baseline_numprob_0,feature__baseline_numprob_1,feature__baseline_numprob_2,feature__baseline_numprob_3,feature__baseline_numprob_4,feature__baseline_numprob_5,feature__baseline_numprob_6,feature__baseline_numprob_7,feature__baseline_numprob_8,feature__baseline_numprob_9,feature__baseline_numprob_10,feature__baseline_numprob_11,feature__baseline_numprob_12,feature__baseline_numprob_13,feature__baseline_numprob_14,feature__baseline_numprob_15,feature__geom_top2_prob,feature__geom_expected_minus_pred,feature__geom_p_down1,feature__geom_p_up1,feature__geom_p_down2,feature__geom_p_up2,feature__geom_local_asymmetry,feature__geom_up_mass,feature__geom_down_mass,feature__geom_signed_tail_mass,feature__geom_up_distance_mass,feature__geom_down_distance_mass,feature__geom_signed_distance_mass,feature__geom_up_boundary_gap,feature__geom_down_boundary_gap,feature__geom_up_down_logratio
576,30159782,VG_100K/2317274.jpg,92317274,simple,True,imported_genome,How many bats?,1,1,1.0,0.020073695476508332,1,True,True,False,False,0,-0.020700366580759445,0.020073695476508332,0.018255668375628597,-0.05981057598068376,1.008667754758332,1.008667754758332,0.049891242500152706,0.049891242500152706,0.991378698764007,0.991378698764007,0.9828015924314344,0.9828015924314344,1.0,0.049891242500152706,0.01799446203468975,1.008667754758332,0.991378698764007,0.9828015924314344,0.9445363934640589,6.091241247772257e-06,0.991378698764007,0.008577106332572535,3.093387551274318e-05,3.470684644273189e-06,9.341220995965753e-07,9.943677989732712e-07,4.4124803602563305e-07,2.2187344623134767e-07,1.345730477154148e-07,1.6232608091110632e-07,3.032650444479903e-07,3.032650444479903e-07,6.766757793510076e-08,7.667741125993833e-08,5.971642793312813e-08,0.008577106332572535,0.008667754758332036,6.091241247772257e-06,0.008577106332572535,0.0,3.093387551274318e-05,0.008571015091324763,0.008615209994745028,6.091241247772257e-06,0.008609118753497257,0.008673845999579861,6.091241247772257e-06,0.00866775475833209,0.9828015924314344,0.9913726075227592,7.2499998359464515
577,30108258,VG_100K_2/2402014.jpg,92402014,simple,True,imported_genome,How many people are in this picture?,2,2,1.0,0.013486293053769059,2,True,True,False,False,0,-0.02484835649760725,0.013486293053769059,0.009946615335390596,-0.12767256243069441,2.016551351756086,2.016551351756086,0.0756926072881797,0.0756926072881797,0.9876216826283164,0.9876216826283164,0.9790770808542231,0.9790770808542231,2.0,0.0756926072881797,0.027300337291653164,2.016551351756086,0.9876216826283164,0.9790770808542231,0.9731311045901236,1.9506059815613533e-07,3.491983448341403e-05,0.9876216826283164,0.008544601774093333,0.0035619199528971134,9.492195152906192e-05,0.00010756066253724079,1.4556752729595197e-05,1.4556752729595197e-05,1.850683427387495e-06,1.1948910277772569e-06,8.212357927148344e-07,7.247380433624462e-07,8.65576157345915e-08,3.0211576449391973e-07,1.0440841441682171e-07,0.008544601774093333,0.016551351756085797,3.491983448341403e-05,0.008544601774093333,1.9506059815613533e-07,0.0035619199528971134,0.00850968193960992,0.01234320247660183,3.5114895081570165e-05,0.01230808758152026,0.016586661711765666,3.5309955679726304e-05,0.01655135175608594,0.9790770808542231,0.987586762793833,5.499999971480014
578,30132406,VG_100K/2363350.jpg,92363350,simple,True,imported_genome,How many dogs are in the picture?,1,1,1.0,0.003752900651954369,1,True,True,False,False,0,-0.010137658453613752,-0.0018615009489878417,0.0026536427283372806,0.003752900651954369,1.0000419763944346,1.0000419763944346,0.0004313324965160017,0.0004313324965160017,0.9999645026903868,0.9999645026903868,0.999936967218507,0.999936967218507,1.0,0.0004313324965160017,0.00015557031342447293,1.0000419763944346,0.9999645026903868,0.999936967218507,0.9811703760718036,2.9022173840842615e-06,0.9999645026903868,2.7535471879878942e-05,2.5611978520815277e-06,1.0676661094149633e-06,3.927724116892647e-07,3.689755342536476e-07,2.1023592216364474e-07,9.930841781476917e-08,5.658423082205789e-08,7.734147355972448e-08,9.930841781476917e-08,7.265559055924823e-08,1.1860699113489459e-08,2.2158703171096623e-08,1.9554986913784223e-08,2.7535471879878942e-05,4.197639443459522e-05,2.9022173840842615e-06,2.7535471879878942e-05,0.0,2.5611978520815277e-06,2.463325449579468e-05,3.259509222925093e-05,2.9022173840842615e-06,2.969287484516667e-05,4.487861181828996e-05,2.9022173840842615e-06,4.1976394434205694e-05,0.999936967218507,0.9999616004730028,2.2499996917527234
579,30158178,VG_100K/2320073.jpg,92320073,simple,True,imported_genome,How many dinosaurs are in the picture?,0,0,1.0,0.08102571613521242,0,True,True,False,False,0,-0.006391858967028818,0.021548468168345488,0.0256094375474995,0.08102571613521242,0.1224591953410067,0.1224591953410067,0.22147362884614877,0.22147362884614877,0.9652548568305567,0.9652548568305567,0.9557918311925383,0.9557918311925383,0.0,0.22147362884614877,0.07987972650600543,0.1224591953410067,0.9652548568305567,0.9557918311925383,0.522658689536911,0.9652548568305567,0.009463025638018364,0.005739615183104842,0.006503836065934122,0.0023926275774065167,0.0027112022381032227,0.004470016799130576,0.0011301972407326015,0.0007767724464746565,0.00026844537435823416,0.00036692132280543785,0.0002090654677620892,0.00026844537435823416,8.71514531363366e-05,0.00017332136038077775,0.00018449962773744332,0.009463025638018364,0.1224591953410067,0.0,0.009463025638018364,0.0,0.005739615183104842,0.009463025638018364,0.034745143169443445,0.0,0.034745143169443445,0.1224591953410067,0.0,0.1224591953410067,0.9557918311925383,0.9652548568305567,22.97065800386526
580,30129730,VG_100K/2368054.jpg,92368054,simple,True,imported_genome,How many dogs are there?,2,2,1.0,-0.014574261551837057,2,True,True,False,False,0,-0.016891194309371735,-0.015066503561862635,-0.014574261551837057,-0.08408547111261387,2.0000223078753816,2.0000223078753816,0.00033904525503688815,0.00033904525503688815,0.9999728486415003,0.9999728486415003,0.9999539236489394,0.9999539236489394,2.0,0.00033904525503688815,0.0001222847270196631,2.0000223078753816,0.9999728486415003,0.9999539236489394,0.996101483603482,1.0571414279674508e-07,5.422101149224767e-06,0.9999728486415003,1.8924992560842423e-05,1.5534579883140452e-06,3.4662332971637057e-07,2.3823049829288966e-07,1.5381317017298666e-07,1.6373326735773406e-07,4.139825313851997e-08,8.764010258198249e-08,3.4320357293636204e-08,4.4068211074833395e-08,7.657906819280379e-09,1.8370363472273862e-08,9.237198852663199e-09,1.8924992560842423e-05,2.230787538159973e-05,5.422101149224767e-06,1.8924992560842423e-05,1.0571414279674508e-07,1.5534579883140452e-06,1.3502891411617656e-05,2.1623543207929643e-05,5.527815292021512e-06,1.609572791590813e-05,2.7941404815583076e-05,5.633529434818257e-06,2.230787538076482e-05,0.9999539236489394,0.9999674265403511,1.2499998684098472
581,30142911,VG_100K/2345752.jpg,92345752,simple,True,imported_genome,How many umbrellas are opened up?,2,2,1.0,0.04339747017300835,2,True,True,False,False,0,0.04339747017300835,0.024731915486779953,0.02427891954007293,0.02445209555377545,1.939302162847161,1.939302162847161,0.23989864279686612,0.23989864279686612,0.9384803711277881,0.9384803711277881,0.8784853282171114,0.8784853282171114,2.0,0.23989864279686612,0.0865251455697579,1.939302162847161,0.9384803711277881,0.8784853282171114,0.917276934805102,0.0008557833254583394,0.05999504291067665,0.9384803711277881,0.0005190588249613179,7.960024889251043e-05,2.5842417205292253e-05,1.7761216283240725e-05,8.930900410385104e-06,7.881491949456345e-06,2.1212747807346333e-06,1.652050460345755e-06,1.758598560890755e-06,2.1212747807346333e-06,5.038469234466284e-07,1.0666439453067574e-06,5.038469234466284e-07,0.05999504291067665,-0.06069783715283905,0.05999504291067665,0.0005190588249613179,0.0008557833254583394,7.960024889251043e-05,-0.05947598408571533,0.0006688026360771087,0.06085082623613499,-0.06018202360005788,0.0010087724087535137,0.06170660956159333,-0.060697837152839815,0.9379613123028269,0.8784853282171114,-4.749999998090104
582,30115437,VG_100K_2/2390827.jpg,92390827,simple,True,imported_genome,How many tree trunks are there?,3,3,1.0,0.07234994557166334,3,True,True,False,False,0,0.07234994557166334,-0.06376650764307278,-0.04906754381079347,-0.14221333603131447,3.0024839175227136,3.0024839175227136,0.024395080729233725,0.024395080729233725,0.9967492149579172,0.9967492149579172,0.9942785206717498,0.9942785206717498,3.0,0.024395080729233725,0.008798665497537854,3.0024839175227136,0.9967492149579172,0.9942785206717498,0.875822758962272,3.0490789781400003e-07,6.519218309965765e-06,0.0005512864117503473,0.9967492149579172,0.002470694286167421,0.00013938703351960683,5.810516030997926e-05,1.296501372541586e-05,6.12423883971463e-06,1.988249250005192e-06,8.822802564605283e-07,4.7225059042716346e-07,8.822802564605283e-07,2.864344621614681e-07,4.4363837356865387e-07,4.4363837356865387e-07,0.002470694286167421,0.0024839175227135968,0.0005512864117503473,0.002470694286167421,6.519218309965765e-06,0.00013938703351960683,0.001919407874417074,0.0026926745041247896,0.0005581105379581271,0.0021345639661666626,0.0030491570947773195,0.0005652395720637208,0.0024839175227135985,0.9942785206717498,0.9961979285461668,1.4999999985908052
583,30160166,VG_100K/2316682.jpg,92316682,simple,True,imported_genome,How many animals are pictured?,2,2,1.0,-0.015158700767762942,2,True,True,False,False,0,-0.01583271648079395,-0.015158700767762942,-0.01672654961744148,-0.09498571885563867,2.000030977624508,2.000030977624508,0.0003967556337027281,0.0003967556337027281,0.9999675684144452,0.9999675684144452,0.9999432683713004,0.9999432683713004,2.0,0.0003967556337027281,0.00014309934629692098,2.000030977624508,0.9999675684144452,0.9999432683713004,0.9728839014476773,1.4449333831087682e-07,4.22271432329505e-06,0.9999675684144452,2.4300043144841427e-05,2.5612057042861333e-06,3.9277361586384165e-07,2.6994909517518204e-07,1.2751492350345682e-07,1.7429223551039907e-07,2.8452425302641105e-08,1.0571358458691203e-07,2.8452425302641105e-08,4.406797837835499e-08,6.348594214389547e-09,1.83702664699499e-08,7.193899713184518e-09,2.4300043144841427e-05,3.097762450821051e-05,4.22271432329505e-06,2.4300043144841427e-05,1.4449333831087682e-07,2.5612057042861333e-06,2.0077328821546378e-05,2.806437789314851e-05,4.367207661605927e-06,2.3697170231542584e-05,3.5489325507875806e-05,4.511700999916804e-06,3.0977624507959e-05,0.9999432683713004,0.9999633457001219,1.7499998043377132
584,30162722,VG_100K_2/2413622.jpg,92413622,simple,True,imported_genome,How many bowls are pictured?,1,1,1.0,-0.004071799067872486,1,True,True,False,False,0,-0.004071799067872486,-0.00417130786075171,-0.006391386613033899,-0.02400693145506451,1.0002380967924218,1.0002380967924218,0.0014848645171567907,0.0014848645171567907,0.9998677236942481,0.9998677236942481,0.9997829166784445,0.9997829166784445,1.0,0.0014848645171567907,0.0005355516688235218,1.0002380967924218,0.9998677236942481,0.9997829166784445,0.9021692943221069,3.500403588715886e-06,0.9998677236942481,8.480701580365037e-05,1.3005577096786125e-05,1.6699491550965354e-05,4.784484434477789e-06,4.784484434477789e-06,1.6534735764039996e-06,8.850406285244086e-07,5.368042762913932e-07,4.737281111213199e-07,3.6893982390422145e-07,4.180635907318158e-07,1.0570302930131327e-07,1.5379700013254698e-07,9.929880650460928e-08,8.480701580365037e-05,0.0002380967924218158,3.500403588715886e-06,8.480701580365037e-05,0.0,1.3005577096786125e-05,8.130661221493448e-05,0.00012877590216327307,3.500403588715886e-06,0.00012527549857455718,0.00024159719601043225,3.500403588715886e-06,0.00023809679242171636,0.9997829166784445,0.9998642232906594,3.1874997261101745
585,30140013,VG_100K/2350515.jpg,92350515,simple,True,imported_genome,How many riders are seen?,1,1,1.0,-0.0009012976795754885,1,True,True,False,False,0,-0.001345236520777733,-0.007325626357672888,-0.00732104877070453,-0.0009012976795754885,1.0001810239304372,1.0001810239304372,0.0018232957294539963,0.0018232957294539963,0.9998293315366105,0.9998293315366105,0.9997059427946854,0.9997059427946854,1.0,0.0018232957294539963,0.0006576149267393264,1.0001810239304372,0.9998293315366105,0.9997059427946854,0.9225949468933976,2.4296683873799345e-05,0.9998293315366105,0.0001233887419250489,1.012836471112224e-05,4.7843007234965556e-06,2.2599436400344108e-06,2.9018250740859955e-06,1.0675217866320352e-06,4.737099212709141e-07,2.3819630721314396e-07,2.2376472250995917e-07,3.255757501464148e-07,3.255757501464148e-07,8.231844107084665e-08,9.929499370483366e-08,7.26457692706147e-08,0.0001233887419250489,0.00018102393043717413,2.4296683873799345e-05,0.0001233887419250489,0.0,1.012836471112224e-05,9.909205805124955e-05,0.00014637177951575328,2.4296683873799345e-05,0.00012207509564195394,0.00020532061431121032,2.4296683873799345e-05,0.00018102393043741097,0.9997059427946854,0.9998050348527366,1.624999966946588
586,30116253,VG_100K_2/2389639.jpg,92389639,simple,True,imported_genome,How many bottles are on the desk?,1,2,1.0,-0.02125564215122283,2,False,False,False,False,0,-0.02125564215122283,-0.17920957220138975,-0.21546134347228166,-0.33034688293517167,2.45761147502628,2.45761147502628,0.8744706081018789,0.8744706081018789,0.6137966732285365,0.6137966732285365,0.28525498909602615,0.28525498909602615,2.0,0.8744706081018789,0.3153986024279342,2.45761147502628,0.6137966732285365,0.28525498909602615,0.9475162278445168,1.7814346114729045e-06,0.0010456761631098986,0.6137966732285365,0.32854168413251034,0.04446328187710702,0.008755339319497426,0.002508446713174645,0.0006342346530568221,0.0001603596333242505,5.206115062339817e-05,1.0912609998852731e-05,1.0912609998852731e-05,6.618832541790827e-06,3.7712971020825324e-06,5.487204905504588e-06,2.7591399012847595e-06,0.32854168413251034,0.4576114750262801,0.0010456761631098986,0.32854168413251034,1.7814346114729045e-06,0.04446328187710702,0.3274960079694004,0.3851558691737423,0.0010474575977213714,0.38410841157602094,0.4586607140586126,0.0010492390323328443,0.45761147502627975,0.28525498909602615,0.6127509970654266,5.749999999046724
587,923439442115,VG_100K/2343944.jpg,92343944,complex,False,amt,How many vases on the table are round?,1,2,0.0,0.1552726398762324,2,False,False,False,False,1,0.1552726398762324,0.019773024047074973,0.030807708625829242,0.02629287588257631,1.6926563107882355,1.6603534396454656,0.6813858780703883,0.6858179651746507,0.6722225049951931,0.6468722242735018,0.3546870776356842,0.3006264734396106,2.0,0.6813858780703883,0.24575800680598028,1.6926563107882355,0.6722225049951931,0.3546870776356842,0.838337441859295,0.00022550552806089688,0.3175354273595089,0.6722225049951931,0.009588739050144854,0.0003281086072775488,5.7016726566653085e-05,2.376810779203227e-05,7.716374839122495e-06,3.6449573824137943e-06,1.4273858199503788e-06,1.1116491943223744e-06,1.6174400338062951e-06,1.6174400338062951e-06,5.251058977793863e-07,6.742493192013671e-07,5.950229357649787e-07,0.3175354273595089,-0.30734368921176447,0.3175354273595089,0.009588739050144854,0.00022550552806089688,0.0003281086072775488,-0.30794668830936406,0.010016562117237256,0.3177609328875698,-0.3077443707703325,0.010642749203865624,0.3179864384156307,-0.3073436892117651,0.6626337659450482,0.3546870776356842,-3.49999999989886
588,30139504,VG_100K/2351350.jpg,92351350,simple,True,imported_genome,How many hands are pictured?,1,1,1.0,0.014147262929614175,1,True,True,False,False,0,-0.0045012228956181725,0.014147262929614175,0.0007587003006828338,-0.08395083277106374,1.0160911219870452,1.0160911219870452,0.08271977880801686,0.08271977880801686,0.9840011457619456,0.9840011457619456,0.9680962485676734,0.9680962485676734,1.0,0.08271977880801686,0.029834853667439473,1.0160911219870452,0.9840011457619456,0.9680962485676734,0.815631068720041,1.4503388915455469e-05,0.9840011457619456,0.015904897194272228,5.736201590298224e-05,1.4503388915455469e-05,2.367613155822588e-06,2.6828571849810326e-06,1.1905106591670314e-06,3.865022229149921e-07,2.0687973196324384e-07,1.1073474086227171e-07,2.3442544824502945e-07,2.6563883403835243e-07,5.5680924483979316e-08,4.913824339015851e-08,3.826890243100873e-08,0.015904897194272228,0.01609112198704521,1.4503388915455469e-05,0.015904897194272228,0.0,5.736201590298224e-05,0.015890393805356774,0.015984350849138965,1.4503388915455469e-05,0.01596984746022351,0.01610562537596041,1.4503388915455469e-05,0.016091121987044956,0.9680962485676734,0.9839866423730301,6.999999931113473
589,30152661,VG_100K/2329497.jpg,92329497,simple,True,imported_genome,How many keyboards are visible?,2,2,1.0,0.04064434777750821,2,True,True,False,False,0,0.04064434777750821,0.02953974953537575,0.033266316730026335,0.03463938677489038,1.9332504611976182,1.9332504611976182,0.2530594120940801,0.2530594120940801,0.93179944136583,0.93179944136583,0.8643001162286381,0.8643001162286381,2.0,0.2530594120940801,0.0912718897196015,1.9332504611976182,0.93179944136583,0.8643001162286381,0.9660483263722277,2.3866074459403653e-06,0.06749932513719197,0.93179944136583,0.0006617400987958069,2.9074830796738435e-05,3.934850460933186e-06,1.858691747782402e-06,8.779838135081447e-07,4.147301873492522e-07,2.51546574135686e-07,9.253881312162697e-08,2.3630613764904185e-07,2.2198907253050922e-07,4.9532457304933926e-08,5.974754832936453e-08,3.4043126857852665e-08,0.06749932513719197,-0.06674953880238177,0.06749932513719197,0.0006617400987958069,2.3866074459403653e-06,2.9074830796738435e-05,-0.06683758503839615,0.0006988468895320472,0.0675017117446379,-0.06680286485510585,0.0007545595497023773,0.06750409835208385,-0.06674953880238146,0.9311377012670342,0.8643001162286381,-4.624999998503648
590,30141639,VG_100K/2347748.jpg,92347748,simple,True,imported_genome,How many poles are shown?,4,2,1.0,0.011484834531492967,2,False,False,False,False,0,-0.021003354635641416,0.011484834531492967,0.0007697499530260853,-0.1431756613759838,2.3738747782987457,2.3738747782987457,0.7990016699511157,0.7990016699511157,0.7454982012527588,0.7454982012527588,0.5791550682168644,0.5791550682168644,2.0,0.7990016699511157,0.28817893672511874,2.3738747782987457,0.7454982012527588,0.5791550682168644,0.9582552023325661,3.797367260288746e-06,0.00036387412608673316,0.7454982012527588,0.16634313303589443,0.06934213439699376,0.008281736936982764,0.008281736936982764,0.0008728886511833329,0.000679806365075722,0.00013386181016153433,8.119129202760272e-05,3.3845565974934046e-05,4.924500791642295e-05,8.039026553115701e-06,1.3254114073844992e-05,1.3254114073844992e-05,0.16634313303589443,0.3738747782987457,0.00036387412608673316,0.16634313303589443,3.797367260288746e-06,0.06934213439699376,0.1659792589098077,0.254134127253894,0.0003676714933470219,0.25376645576054696,0.374246247159353,0.00037146886060731064,0.3738747782987457,0.5791550682168644,0.745134327126672,6.124999997257809
591,30125224,VG_100K/2375579.jpg,92375579,simple,True,imported_genome,How many horses are there?,2,1,1.0,0.014586524429729724,1,False,False,False,False,0,-0.01846684074311996,0.014586524429729724,-0.004548147239091884,-0.11870386198964171,1.085502508871785,1.085502508871785,0.293008569083391,0.293008569083391,0.9147258262799407,0.9147258262799407,0.8296430707807099,0.8296430707807099,1.0,0.293008569083391,0.10568050238864486,1.085502508871785,0.9147258262799407,0.8296430707807099,0.8921741730507762,1.3482326180907582e-05,0.9147258262799407,0.08508275549923078,0.00014494866654991988,1.7311649492359906e-05,4.659367251348098e-06,5.620269721737566e-06,1.7140854206384575e-06,1.1066967260067537e-06,4.910936952410348e-07,4.3338866492903645e-07,5.564820610732501e-07,5.227665173935774e-07,1.321760749580471e-07,2.4693741770962987e-07,1.9231505428189036e-07,0.08508275549923078,0.0855025088717849,1.3482326180907582e-05,0.08508275549923078,0.0,0.00014494866654991988,0.08506927317304987,0.08526069139387837,1.3482326180907582e-05,0.08524720906769746,0.08551599119796567,1.3482326180907582e-05,0.08550250887178476,0.8296430707807099,0.9147123439537598,8.74999992584058
592,30165423,VG_100K_2/2415193.jpg,92415193,simple,True,imported_genome,How many beds are shown?,2,2,1.0,-0.01141874164214101,2,True,True,False,False,0,-0.018472996923719946,-0.01141874164214101,-0.015371909076776106,-0.11880399366031202,2.000212360872797,2.000212360872797,0.0016230950663830054,0.0016230950663830054,0.9998487999291239,0.9998487999291239,0.9997527028091511,0.9997527028091511,2.0,0.0016230950663830054,0.0005854078007905263,2.000212360872797,0.9998487999291239,0.9997527028091511,0.9508267627787435,7.733252462001019e-08,3.288262620639327e-06,0.9998487999291239,9.609711997279099e-05,4.5393065289887e-05,2.1230619155237002e-06,2.1230619155237002e-06,5.367941165894632e-07,8.850238780077325e-07,1.1977495720134182e-07,1.9747551963504976e-07,9.929692714872361e-08,1.855110827310448e-07,1.1859326749136277e-08,4.4062744321563055e-08,1.8368084590464503e-08,9.609711997279099e-05,0.00021236087279685734,3.288262620639327e-06,9.609711997279099e-05,7.733252462001019e-08,4.5393065289887e-05,9.280885735215166e-05,0.00014783447573069993,3.3655951452593374e-06,0.00014446888058544058,0.00021580380046713863,3.4429276698793477e-06,0.00021236087279725928,0.9997527028091511,0.9998455116665033,3.3749997062942225
593,30165741,VG_100K_2/2415606.jpg,92415606,simple,True,imported_genome,How many men are there?,1,1,1.0,0.005259343125568035,1,True,True,False,False,0,-0.011770190706007391,0.005259343125568035,0.005038195831974585,-0.03064452269538568,1.0020552672263883,1.0020552672263883,0.013499381516299244,0.013499381516299244,0.99829614203153,0.99829614203153,0.9967952644854016,0.9967952644854016,1.0,0.013499381516299244,0.004868872692158264,1.0020552672263883,0.99829614203153,0.9967952644854016,0.9359166685696323,1.6673243464267197e-05,0.99829614203153,0.0015008775461285075,0.00010872320477971263,3.114971969940041e-05,1.2985135066311476e-05,1.8893260039140947e-05,5.413009629540824e-06,3.0842399170154583e-06,1.5508532243138469e-06,1.4568917774268253e-06,1.207805705524437e-06,9.406400292605421e-07,2.694978805018549e-07,3.4604212830785744e-07,2.8687900048433197e-07,0.0015008775461285075,0.0020552672263882688,1.6673243464267197e-05,0.0015008775461285075,0.0,0.00010872320477971263,0.0014842043026642403,0.001687184725005449,1.6673243464267197e-05,0.0016705114815411817,0.002071940469852705,1.6673243464267197e-05,0.002055267226388438,0.9967952644854016,0.9982794687880658,4.499999940689946
594,30128650,VG_100K/2369792.jpg,92369792,simple,True,imported_genome,How many ski poles?,2,2,1.0,0.00035454843491830243,2,True,True,False,False,0,0.00035454843491830243,-0.023830161352934174,-0.023975124062002834,-0.03804438425225508,1.9986364776969385,1.9986364776969385,0.0145702830257189,0.0145702830257189,0.9981122129551095,0.9981122129551095,0.996411809230687,0.996411809230687,2.0,0.0145702830257189,0.005255118766388325,1.9986364776969385,0.9981122129551095,0.996411809230687,0.9691716087722,2.119374476315106e-06,0.001700403724422639,0.9981122129551095,0.0001087031732902591,5.134774323912883e-05,6.949161374828365e-06,6.949161374828365e-06,1.87034141076493e-06,4.214879433124199e-06,8.299589699601898e-07,1.9909680680438804e-06,6.880601529920095e-07,1.0656884122368615e-06,1.3548707736691065e-07,3.9204485755657825e-07,1.2727833032089588e-07,0.001700403724422639,-0.0013635223030614707,0.001700403724422639,0.0001087031732902591,2.119374476315106e-06,5.134774323912883e-05,-0.00159170055113238,0.00018526394599141112,0.001702523098898954,-0.001517259152907543,0.00034112017031414087,0.001704642473375269,-0.001363522303061128,0.9980035097818193,0.996411809230687,-2.7499999913887323
595,30109986,VG_100K_2/2399379.jpg,92399379,simple,True,imported_genome,How many sunflowers?,6,7,4.0,2.268043498182757,9,False,False,False,False,1,2.077284508421977,-0.5373736563046796,-0.7358361477201064,2.268043498182757,7.483117425934681,9.142338449738148,0.9962963810328056,1.5172412612701327,0.45776615366422774,0.41083451703749113,0.0,0.09087627345593063,7.0,0.9962963810328056,0.35933796204291246,7.483117425934681,0.45776615366422774,0.0,0.9521596840663733,4.3132808998034295e-07,7.645473330401548e-06,6.338320013174564e-06,2.3549715770256302e-05,6.401476444366312e-05,0.00047300868563405785,0.048248197626876835,0.45776615366422774,0.45776615366422774,0.03316046894994047,0.001870785642290519,0.0002531833047743758,0.0002531833047743758,6.401476444366312e-05,2.6685323995229374e-05,1.6185467167471837e-05,0.45776615366422774,0.4831174259346813,0.048248197626876835,0.45776615366422774,0.00047300868563405785,0.03316046894994047,0.4095179560373509,0.49341066042161386,0.048823185914158365,0.4445874745074555,0.5326784678259179,0.04956104189123511,0.48311742593468276,0.0,0.4095179560373509,2.2499999999814584
596,923351354299,VG_100K/2335135.jpg,92335135,complex,False,amt,How many goat sitting on the grass?,3,4,4.0,0.31143224135597497,6,False,False,False,False,1,-0.46524973428083993,0.04890016823800063,0.06498756363766713,0.31143224135597497,4.931001244806796,6.452433968622654,2.270928169026355,2.4071561876208887,0.17231036411255968,0.17530027802863857,0.0,0.02059832564614661,4.0,2.270928169026355,0.8190642019173441,4.931001244806796,0.17231036411255968,0.0,0.8877774993889034,0.08139365269739887,0.018161378761436288,0.0493677458669743,0.10451151882051489,0.17231036411255968,0.17231036411255968,0.17231036411255968,0.10451151882051489,0.0493677458669743,0.029943051469221552,0.020579538249082242,0.009721085539720837,0.005203322132746275,0.0031559744058719443,0.00357618751593229,0.00357618751593229,0.17231036411255968,0.9310012448067964,0.10451151882051489,0.17231036411255968,0.0493677458669743,0.17231036411255968,0.06779884529204479,0.5742553397411159,0.25343429614632434,0.3208210435947915,1.5143070024351637,0.5833057576283679,0.9310012448067958,0.0,0.06779884529204479,0.4999999999962351
597,9240791521140,VG_100K_2/2407915.jpg,92407915,complex,False,amt,How many people are wearing red shorts?,1,1,1.0,0.0076410746139011915,1,True,True,False,False,0,0.0076410746139011915,-0.001162166971649354,-0.019313633958478595,-0.09137130587987027,1.005224554122642,1.005224554122642,0.03288758932270117,0.03288758932270117,0.9947605335658359,0.9947605335658359,0.9895405093631697,0.9895405093631697,1.0,0.03288758932270117,0.011861690505663451,1.005224554122642,0.9947605335658359,0.9895405093631697,0.7293187251421633,1.2939146354609952e-05,0.9947605335658359,0.005220024202666216,5.06704251685985e-06,6.051719281222415e-07,3.0429955556142357e-07,1.4374093206117254e-07,6.378465195069256e-08,3.2072937190694e-08,2.6589398836656412e-08,4.666584825404858e-08,1.0516311241531125e-07,6.378465195069256e-08,1.1084110501085973e-08,1.4232279604769888e-08,1.9453219753193485e-08,0.005220024202666216,0.005224554122641889,1.2939146354609952e-05,0.005220024202666216,0.0,5.06704251685985e-06,0.005207085056311606,0.005226527287809278,1.2939146354609952e-05,0.005213588141454668,0.005237493268996903,1.2939146354609952e-05,0.005224554122642293,0.9895405093631697,0.9947475944194814,5.9999999229067225
598,923533323585,VG_100K/2353332.jpg,92353332,complex,False,amt,How many yellow umbrellas are there?,2,2,1.0,-0.012731655482262171,2,True,True,False,False,0,-0.015683144302852003,-0.012731655482262171,-0.015234747261416277,-0.1000777980952424,2.000700800850708,2.000700800850708,0.007068551232475774,0.007068551232475774,0.9991796459550363,0.9991796459550363,0.9984700541606263,0.9984700541606263,2.0,0.007068551232475774,0.0025494409523405923,2.000700800850708,0.9991796459550363,0.9984700541606263,0.9640033141191324,2.697363893218083e-07,8.474865426409804e-05,0.9991796459550363,0.0007095917944100324,1.6687999482444607e-05,3.7235959970747795e-06,1.8723416509353905e-06,1.0668281147313266e-06,9.414725068405592e-07,3.463483796947818e-07,2.2361932098062392e-07,2.2361932098062392e-07,3.056513722958383e-07,1.0563028777790378e-07,1.7415490228960573e-07,7.259856430535834e-08,0.0007095917944100324,0.0007008008507081165,8.474865426409804e-05,0.0007095917944100324,2.697363893218083e-07,1.6687999482444607e-05,0.0006248431401459344,0.0007353356543103839,8.501839065341986e-05,0.0006503172636569641,0.0007860889777510819,8.528812704274166e-05,0.0007008008507083403,0.9984700541606263,0.9990948973007722,2.1249999896096634
